user_id,item_id,performance,value,portability,durability,overall_rating
80,5015,2,5,5,4,4
814,5391,3,5,4,4,4
1721,5150,4,4,5,5,4
952,5436,5,4,2,5,4
566,5225,5,5,3,4,4
1403,5259,5,4,2,3,4
370,5114,3,4,5,3,4
943,5397,2,5,4,4,4
60,5350,4,4,4,3,4
290,5213,5,5,4,5,5
448,5124,5,4,5,3,4
138,5386,4,4,3,5,4
1483,5219,5,5,3,5,4
267,5200,5,5,4,5,5
1622,5106,4,4,5,5,4
1710,5166,2,3,5,2,3
382,5087,2,4,4,2,3
168,5173,3,2,3,3,3
1984,5202,5,4,2,4,4
1098,5147,4,4,5,4,4
841,5082,2,4,5,4,4
190,5349,4,3,3,4,4
1813,5392,5,3,3,3,4
364,5463,3,4,3,5,4
497,5141,4,5,5,5,5
490,5056,3,5,4,3,4
759,5255,5,5,2,3,4
565,5265,5,3,2,2,3
1069,5212,5,4,4,4,4
269,5235,5,4,2,4,4
803,5275,5,4,3,3,4
1194,5172,4,5,4,4,4
1825,5118,3,3,5,2,3
1026,5034,3,5,5,3,4
1352,5168,3,5,3,3,4
1999,5424,5,3,3,5,4
688,5286,5,3,1,2,3
1138,5248,5,5,2,3,4
369,5391,3,4,4,3,4
1818,5297,5,3,4,5,4
1501,5211,5,5,3,4,4
1697,5443,4,4,2,5,4
191,5154,4,5,5,2,4
370,5449,3,4,2,5,4
1558,5214,5,5,4,5,5
678,5031,3,5,5,3,4
299,5244,5,5,3,4,4
794,5103,5,4,5,4,4
1211,5196,5,4,3,5,4
422,5093,3,4,5,3,4
1296,5368,4,3,4,3,4
1283,5218,5,4,3,5,4
1615,5397,2,5,4,5,4
1001,5036,4,5,5,4,4
1910,5172,4,4,4,4,4
26,5392,5,2,4,3,4
1211,5439,5,5,2,5,4
399,5394,3,3,2,3,3
993,5143,3,5,5,4,4
921,5098,3,5,5,2,4
1059,5237,5,3,1,5,4
1375,5142,3,5,5,4,4
832,5497,4,2,3,4,3
1281,5187,4,3,5,4,4
1745,5345,4,4,3,5,4
1734,5330,4,4,4,5,4
656,5150,4,4,5,4,4
1084,5128,4,3,5,3,4
794,5117,4,3,3,4,4
1699,5469,4,4,3,5,4
1738,5377,4,3,3,4,4
899,5294,5,5,3,4,4
1138,5015,2,5,5,5,4
1605,5346,4,4,2,3,3
1753,5457,4,4,2,4,4
997,5407,5,4,2,5,4
1545,5329,5,4,4,5,4
86,5022,2,4,4,3,3
1722,5141,4,4,5,4,4
1168,5157,2,4,3,3,3
1601,5148,4,3,5,2,4
1843,5277,5,4,3,4,4
1347,5443,5,4,1,5,4
1378,5444,5,2,1,4,3
1754,5354,4,4,3,4,4
1111,5496,4,3,2,3,3
937,5236,5,5,1,3,4
642,5032,3,5,4,4,4
71,5354,4,4,3,4,4
255,5202,5,5,3,5,4
1909,5129,3,4,5,3,4
1110,5256,5,5,3,4,4
586,5022,2,3,3,3,3
1593,5391,4,5,4,3,4
616,5324,4,4,3,5,4
685,5480,4,2,3,4,3
1341,5125,5,5,4,3,4
656,5332,3,4,3,3,3
1215,5075,2,4,5,3,4
1602,5304,4,4,4,5,4
1487,5013,1,5,3,2,3
1262,5048,2,5,5,5,4
1120,5320,4,3,2,4,3
1954,5371,4,5,4,3,4
1634,5060,3,5,5,4,4
1103,5131,2,3,4,5,4
1607,5323,5,3,3,4,4
608,5092,4,5,5,4,4
1802,5445,5,3,4,5,4
340,5211,5,5,3,4,4
1784,5053,2,5,4,3,4
1145,5114,2,5,4,2,3
414,5159,4,5,5,4,4
327,5427,5,5,4,5,5
755,5433,4,4,1,5,4
605,5339,4,4,4,3,4
1394,5224,5,5,3,3,4
1671,5047,1,5,4,4,4
1323,5493,5,4,4,5,4
579,5381,2,3,3,4,3
453,5057,3,5,4,4,4
1334,5195,5,5,3,4,4
760,5076,2,4,4,4,4
362,5035,2,5,3,3,3
952,5395,3,2,3,3,3
1198,5412,5,5,2,5,4
1161,5031,2,5,5,4,4
1714,5383,5,4,4,4,4
995,5296,5,5,1,4,4
1240,5081,3,5,5,5,4
1508,5233,5,5,3,3,4
745,5103,4,4,5,5,4
789,5371,5,5,4,3,4
1902,5124,4,4,5,3,4
992,5485,5,5,3,5,4
362,5137,4,4,3,3,4
1515,5018,4,5,4,4,4
1997,5430,5,3,1,5,4
1532,5248,5,5,3,4,4
1063,5214,5,4,3,5,4
882,5208,5,3,1,5,4
625,5252,5,3,1,3,3
1235,5476,5,3,2,5,4
237,5246,5,4,2,3,4
651,5078,3,5,3,5,4
1962,5094,2,5,5,4,4
795,5032,3,5,4,4,4
1407,5064,2,4,5,4,4
407,5155,3,3,5,4,4
1765,5174,4,4,5,5,4
1111,5470,5,4,3,4,4
1604,5352,4,4,4,2,4
1584,5188,3,4,5,4,4
333,5435,5,4,2,5,4
989,5237,5,4,2,4,4
373,5262,5,4,1,4,4
630,5402,4,4,4,4,4
1145,5157,3,5,3,3,4
798,5115,4,3,5,4,4
101,5352,4,3,3,3,3
186,5147,3,5,5,4,4
961,5358,5,5,4,3,4
1642,5103,4,3,5,5,4
307,5480,4,3,4,4,4
1727,5226,5,5,3,4,4
636,5188,3,3,5,5,4
1178,5382,4,5,4,2,4
1521,5280,5,4,1,5,4
1330,5418,5,4,4,5,4
358,5214,5,5,2,5,4
1013,5324,4,5,4,5,4
1239,5233,5,5,3,4,4
690,5118,2,4,5,2,3
1460,5204,5,5,3,4,4
938,5113,4,5,4,4,4
912,5388,3,5,3,2,3
1636,5238,5,5,3,4,4
322,5435,5,5,2,5,4
520,5444,3,2,2,3,2
113,5190,3,4,4,3,4
1673,5373,2,2,2,3,2
1562,5311,5,3,4,5,4
1710,5335,3,4,5,2,4
1081,5198,5,5,4,5,5
1269,5436,5,4,1,5,4
1953,5065,3,5,5,2,4
798,5487,4,4,2,3,3
430,5138,4,5,5,5,5
359,5033,2,5,3,3,3
388,5294,5,5,3,4,4
427,5066,2,3,4,5,4
610,5270,5,5,3,5,4
1036,5288,5,5,1,2,3
1257,5082,3,4,5,4,4
371,5274,5,3,2,3,3
975,5188,3,3,5,4,4
1341,5483,4,2,3,5,4
1670,5189,2,2,4,2,2
789,5347,3,2,3,4,3
71,5070,4,5,5,3,4
1710,5441,5,4,2,5,4
1992,5490,4,4,2,5,4
1328,5031,3,5,5,4,4
662,5355,3,4,3,3,3
1105,5039,2,5,4,3,4
305,5220,5,5,1,2,3
470,5142,4,5,5,5,5
305,5221,5,3,2,3,3
1998,5314,5,4,3,5,4
1675,5264,5,5,1,4,4
163,5350,4,4,3,3,4
586,5414,5,4,1,4,4
84,5336,4,5,5,4,4
367,5337,3,4,4,4,4
647,5202,5,4,3,5,4
184,5330,3,3,5,5,4
616,5232,5,5,3,4,4
32,5338,5,4,5,3,4
232,5205,5,5,2,5,4
391,5170,3,3,4,3,3
189,5308,5,4,3,4,4
302,5417,5,5,3,5,4
620,5206,5,5,3,3,4
1002,5049,1,3,4,3,3
1216,5296,5,4,2,3,4
361,5096,2,5,4,4,4
1428,5263,5,4,2,2,3
1788,5292,5,5,1,4,4
369,5383,5,3,3,3,4
1775,5379,3,3,3,3,3
441,5142,4,5,5,4,4
629,5225,5,5,2,4,4
6,5086,3,5,5,3,4
19,5338,4,4,4,4,4
1327,5138,3,4,5,4,4
1543,5452,5,3,1,4,3
986,5294,5,5,3,4,4
1631,5259,5,4,1,3,3
994,5373,3,2,2,4,3
395,5360,4,4,3,3,4
1370,5314,4,5,3,5,4
648,5275,4,4,3,3,4
830,5377,3,2,3,4,3
1482,5240,5,4,1,2,3
288,5233,5,5,2,4,4
542,5258,5,4,1,2,3
386,5469,5,4,3,4,4
1605,5440,5,4,1,5,4
398,5228,5,5,2,4,4
1261,5089,3,5,5,4,4
933,5144,4,5,5,4,4
757,5047,2,5,4,5,4
578,5267,5,4,3,3,4
733,5296,5,4,1,4,4
442,5163,4,4,5,5,4
1370,5003,3,4,4,4,4
61,5072,1,5,4,4,4
1361,5090,2,4,5,3,4
1126,5044,3,3,3,3,3
935,5321,5,3,4,5,4
454,5123,2,3,5,4,4
1795,5341,4,4,5,4,4
563,5132,3,4,4,3,4
396,5338,3,5,5,3,4
866,5050,3,5,4,4,4
634,5226,5,5,2,4,4
1740,5045,2,5,5,4,4
777,5221,5,4,2,4,4
394,5153,4,2,4,4,4
1618,5389,4,4,4,4,4
1793,5336,4,4,5,4,4
583,5061,4,5,4,4,4
1484,5393,2,5,3,2,3
1973,5216,5,5,3,4,4
516,5278,4,5,2,4,4
1784,5144,3,5,5,5,4
507,5416,3,4,1,3,3
1565,5094,2,5,5,4,4
1444,5287,5,5,2,4,4
393,5380,4,4,3,3,4
1790,5200,5,5,4,5,5
155,5187,3,2,4,3,3
1041,5293,5,4,2,3,4
783,5165,4,3,3,2,3
379,5088,3,2,4,2,3
473,5188,2,4,5,5,4
1928,5130,3,5,4,3,4
1469,5328,4,5,4,3,4
831,5329,5,4,4,4,4
985,5236,5,5,2,3,4
678,5049,2,5,3,3,3
896,5045,2,5,5,2,4
1289,5474,4,3,1,4,3
488,5102,3,4,4,3,4
394,5068,1,5,5,4,4
996,5264,5,5,2,4,4
1986,5057,2,5,4,4,4
118,5141,4,4,5,4,4
92,5038,2,5,4,3,4
1466,5080,3,5,4,3,4
1773,5197,5,5,3,5,4
1968,5413,5,4,1,5,4
958,5158,3,2,4,3,3
307,5434,5,5,1,5,4
518,5061,3,5,3,4,4
1107,5094,2,5,5,5,4
714,5478,4,3,2,5,4
952,5405,5,4,2,5,4
990,5080,3,4,4,2,3
596,5319,3,5,4,5,4
570,5340,4,5,5,4,4
141,5302,5,4,5,5,5
435,5171,2,4,3,5,4
1206,5415,4,3,4,5,4
371,5417,5,5,2,5,4
879,5482,3,3,2,4,3
1661,5499,5,4,2,4,4
1924,5163,4,3,5,4,4
1609,5068,2,5,5,5,4
631,5139,4,5,5,4,4
361,5076,1,5,3,3,3
1048,5208,5,3,2,4,4
155,5153,4,2,4,4,4
51,5389,4,5,4,4,4
1796,5376,3,3,3,4,3
519,5431,4,4,3,5,4
1152,5428,5,4,4,4,4
1164,5175,3,4,5,5,4
110,5379,4,2,4,3,3
1798,5274,5,3,1,4,3
543,5382,5,5,4,3,4
361,5376,3,2,2,3,2
845,5496,3,5,1,3,3
684,5220,5,5,2,3,4
143,5390,4,5,4,4,4
1586,5404,5,4,2,5,4
386,5175,2,4,5,4,4
80,5035,3,5,4,4,4
1770,5117,3,3,4,4,4
220,5238,5,5,2,4,4
680,5128,5,3,5,3,4
1424,5375,2,4,3,3,3
1835,5192,4,4,5,2,4
386,5478,5,3,2,5,4
751,5037,3,5,5,4,4
1048,5129,2,4,4,3,3
110,5343,3,4,4,4,4
376,5066,1,4,3,3,3
737,5476,5,3,2,5,4
1534,5251,5,5,2,5,4
1038,5009,4,4,5,5,4
750,5442,5,4,1,5,4
303,5219,5,5,2,5,4
1173,5046,3,3,5,3,4
939,5408,5,4,2,5,4
1312,5162,2,3,5,3,3
1982,5222,5,4,3,3,4
680,5175,2,4,5,5,4
1165,5208,5,3,2,4,4
1703,5084,2,3,5,3,3
382,5385,2,3,3,4,3
1890,5033,3,5,5,3,4
1076,5149,5,4,5,4,4
1592,5183,2,4,3,4,3
1125,5201,5,5,3,5,4
1333,5497,4,3,2,5,4
433,5160,4,4,5,4,4
721,5281,5,5,2,3,4
1101,5224,5,5,2,3,4
1163,5085,2,5,4,3,4
725,5172,4,5,4,4,4
1566,5353,4,4,3,4,4
23,5012,3,4,3,4,4
1251,5349,4,4,4,4,4
903,5010,3,4,4,4,4
958,5273,4,5,2,3,4
1616,5385,3,4,4,5,4
1710,5060,3,4,3,3,3
1958,5193,3,5,4,3,4
1590,5354,4,4,2,4,4
1994,5291,5,4,2,5,4
124,5316,3,5,4,4,4
1086,5385,2,3,4,4,3
1235,5499,5,4,1,3,3
422,5075,2,4,5,3,4
441,5187,3,3,5,4,4
1192,5344,4,4,4,4,4
1778,5102,4,5,4,4,4
130,5337,3,4,4,3,4
468,5156,3,4,5,3,4
1394,5025,2,5,5,2,4
457,5178,5,4,3,3,4
1912,5098,3,5,4,3,4
1456,5456,5,2,1,3,3
611,5378,3,4,4,3,4
1446,5394,4,3,2,3,3
1127,5338,3,5,4,4,4
1822,5092,3,5,4,3,4
1137,5334,5,4,4,4,4
285,5248,5,5,3,4,4
386,5188,3,4,5,4,4
977,5416,5,5,3,5,4
879,5449,3,4,2,5,4
1073,5367,3,3,3,3,3
1679,5303,5,4,5,5,5
1006,5359,4,2,4,4,4
1064,5435,5,5,1,5,4
147,5187,4,3,5,4,4
992,5202,5,4,3,5,4
1699,5180,4,2,5,3,4
1762,5139,3,4,5,4,4
745,5083,4,5,4,3,4
1659,5342,3,4,4,3,4
1073,5230,5,5,2,3,4
14,5344,4,4,5,4,4
1433,5027,1,4,3,2,2
220,5221,5,4,2,4,4
1370,5040,2,5,3,3,3
1597,5050,4,5,4,4,4
405,5180,5,3,5,4,4
397,5461,4,3,1,4,3
1952,5104,5,3,5,4,4
510,5303,5,4,5,5,5
223,5265,5,4,2,3,4
1998,5347,2,3,4,4,3
310,5478,5,4,3,5,4
1683,5063,2,5,4,4,4
58,5092,3,5,4,3,4
952,5169,4,4,4,2,4
1883,5116,4,2,3,3,3
895,5261,5,4,2,3,4
534,5222,5,4,3,4,4
688,5223,5,5,2,4,4
1856,5237,5,3,2,4,4
1457,5214,5,5,4,5,5
1558,5283,5,4,2,4,4
1980,5287,5,5,2,5,4
917,5468,5,3,3,3,4
1928,5351,3,3,2,3,3
1138,5008,4,5,5,5,5
649,5012,2,4,5,4,4
393,5320,5,4,2,5,4
1103,5109,4,4,5,4,4
356,5341,3,4,4,4,4
637,5236,5,5,2,2,4
612,5369,3,4,4,5,4
1434,5140,2,5,5,4,4
855,5235,5,3,2,5,4
1818,5024,1,4,3,3,3
604,5119,3,4,4,3,4
563,5025,2,5,5,3,4
1768,5262,5,4,1,4,4
91,5060,4,4,5,4,4
35,5019,2,4,5,4,4
374,5089,3,4,4,3,4
706,5058,2,4,5,4,4
1602,5344,4,4,4,4,4
1206,5160,2,3,5,3,3
1673,5287,5,5,1,4,4
78,5012,3,4,5,4,4
596,5399,3,4,3,3,3
1710,5265,5,3,2,2,3
1233,5160,3,3,5,2,3
1659,5384,2,3,3,4,3
1092,5341,4,5,5,3,4
1317,5260,4,5,1,4,4
1300,5125,5,4,5,3,4
1830,5452,4,3,1,3,3
925,5043,2,5,4,2,3
1641,5047,1,4,3,4,3
578,5237,5,4,2,5,4
373,5373,2,2,3,4,3
619,5441,5,5,1,5,4
1508,5156,3,4,5,2,4
1207,5252,5,3,2,4,4
616,5154,4,5,5,3,4
658,5213,4,4,2,4,4
774,5436,5,5,2,5,4
1375,5171,3,5,3,4,4
1446,5320,4,3,3,4,4
220,5271,5,5,2,3,4
589,5248,5,5,3,4,4
1126,5485,5,4,3,5,4
361,5156,2,4,5,3,4
382,5312,3,4,3,4,4
101,5324,4,5,4,5,4
1102,5109,4,4,5,4,4
351,5494,3,3,2,3,3
560,5433,5,4,2,5,4
859,5286,5,4,2,4,4
1997,5440,5,4,2,5,4
1558,5291,5,5,3,5,4
218,5221,5,4,3,3,4
968,5058,2,4,5,5,4
1734,5400,5,4,4,5,4
1696,5375,2,4,3,4,3
1437,5336,3,4,5,4,4
503,5445,5,2,3,5,4
207,5251,5,5,1,4,4
1038,5092,4,5,5,3,4
1411,5183,3,5,4,3,4
1386,5138,3,4,5,4,4
849,5063,4,5,4,4,4
1100,5268,5,5,2,3,4
629,5290,5,3,2,4,4
759,5197,5,5,3,5,4
1358,5353,4,4,3,4,4
497,5107,4,4,5,4,4
212,5227,5,5,3,3,4
749,5277,5,3,3,4,4
1695,5020,4,3,4,3,4
508,5345,3,3,4,4,4
1594,5206,5,5,3,4,4
1224,5011,3,4,4,5,4
1172,5059,3,5,4,4,4
911,5499,4,3,2,3,3
1120,5474,3,2,2,3,2
523,5173,3,3,4,4,4
1886,5151,4,4,4,2,4
1617,5190,2,4,4,3,3
1467,5098,4,5,5,3,4
1485,5191,4,3,4,3,4
523,5106,4,4,5,5,4
638,5136,3,3,5,3,4
1139,5136,3,3,5,3,4
1253,5273,5,5,3,4,4
1834,5193,3,5,4,4,4
807,5447,5,3,4,5,4
928,5096,3,5,5,4,4
642,5163,3,3,5,4,4
629,5256,5,5,3,4,4
1944,5354,5,3,3,4,4
1529,5229,5,5,3,3,4
653,5194,5,4,3,5,4
1990,5362,5,4,3,3,4
805,5198,5,4,3,5,4
1842,5286,5,4,2,3,4
1202,5004,4,5,4,4,4
1659,5116,4,2,4,3,3
1030,5415,4,3,4,5,4
564,5476,5,3,2,5,4
367,5109,4,3,5,4,4
1957,5291,5,4,2,4,4
1622,5171,3,5,3,4,4
677,5071,3,5,5,4,4
871,5339,3,5,4,5,4
837,5356,4,4,3,3,4
248,5296,5,5,2,4,4
1120,5128,4,4,5,4,4
1010,5081,4,5,5,5,5
1420,5381,3,4,4,4,4
659,5279,5,5,2,3,4
1789,5292,5,5,1,4,4
1756,5418,5,3,3,5,4
897,5311,5,3,4,5,4
1670,5359,4,3,4,4,4
842,5081,4,5,5,5,5
610,5198,5,5,4,5,5
1001,5048,2,5,5,4,4
1116,5391,4,5,4,3,4
356,5318,3,4,4,5,4
471,5038,3,5,4,3,4
482,5191,4,4,4,3,4
512,5210,5,4,2,3,4
1273,5168,4,5,4,3,4
664,5284,5,5,2,4,4
323,5204,5,5,3,3,4
1125,5215,5,5,2,3,4
1402,5087,3,5,5,2,4
975,5373,2,3,2,4,3
1508,5142,4,5,5,4,4
461,5116,3,3,4,4,4
905,5156,2,4,5,3,4
1105,5481,4,3,2,5,4
499,5055,2,4,3,5,4
1360,5254,5,5,1,2,3
958,5212,5,5,2,3,4
208,5221,5,5,2,3,4
1871,5151,4,3,3,3,3
1729,5400,5,4,3,4,4
386,5475,3,4,3,5,4
1126,5107,4,4,5,4,4
1440,5399,3,4,4,4,4
315,5441,5,5,2,5,4
634,5225,5,5,3,4,4
469,5141,3,5,5,4,4
93,5347,3,3,4,5,4
1821,5271,5,5,2,3,4
994,5439,5,4,1,5,4
987,5183,2,5,3,3,3
298,5214,5,5,4,5,5
413,5123,2,3,5,3,3
258,5258,5,4,2,3,4
684,5342,3,4,4,3,4
1743,5378,2,4,4,3,3
1930,5047,2,5,5,5,4
367,5324,4,4,3,5,4
949,5200,5,4,3,4,4
318,5486,5,5,4,5,5
936,5335,3,5,4,4,4
1758,5204,5,5,3,3,4
848,5205,5,5,3,5,4
485,5070,3,5,4,3,4
253,5242,5,4,2,4,4
1197,5215,5,5,2,3,4
196,5151,5,4,4,3,4
1351,5049,1,4,3,3,3
197,5383,4,4,3,3,4
1458,5200,5,5,3,5,4
1993,5357,3,3,2,3,3
581,5235,5,4,2,4,4
1318,5219,5,5,3,5,4
1710,5340,4,4,4,3,4
398,5150,3,3,3,4,3
884,5181,2,4,3,3,3
759,5202,5,5,3,5,4
79,5397,3,4,5,5,4
658,5382,5,5,3,3,4
1520,5078,4,4,3,4,4
1821,5227,5,5,3,4,4
247,5274,4,4,1,3,3
586,5333,3,4,3,4,4
355,5187,4,2,4,3,3
1622,5076,2,5,4,4,4
151,5379,3,3,3,3,3
72,5376,2,3,4,4,3
1389,5430,5,3,2,5,4
1555,5200,5,5,3,5,4
638,5331,4,4,4,3,4
1434,5253,5,5,2,3,4
1446,5409,5,3,2,5,4
1248,5011,3,4,5,4,4
549,5395,4,3,4,4,4
1796,5033,3,5,4,4,4
1482,5399,2,2,3,3,2
604,5186,4,4,3,4,4
1334,5001,3,4,5,5,4
545,5136,4,4,5,4,4
1922,5211,5,4,3,5,4
49,5353,5,5,3,4,4
387,5082,1,3,4,4,3
1207,5105,5,4,5,4,4
1863,5376,3,3,3,5,4
360,5380,4,4,2,3,3
1756,5117,4,2,4,4,4
1166,5070,4,5,4,3,4
1738,5027,2,5,4,3,4
601,5204,5,5,3,3,4
871,5175,2,4,5,5,4
212,5257,5,4,2,4,4
53,5102,4,5,4,4,4
1083,5388,3,5,4,3,4
524,5289,4,4,2,4,4
1000,5069,2,4,3,3,3
1035,5155,3,2,5,3,3
1160,5192,4,4,5,2,4
1659,5290,4,3,1,3,3
931,5270,4,4,3,3,4
700,5059,3,5,4,4,4
1842,5208,5,5,3,5,4
224,5256,5,5,3,4,4
1282,5276,5,5,2,5,4
1741,5154,4,4,4,2,4
265,5255,5,5,2,3,4
1841,5116,3,3,4,4,4
582,5177,3,4,5,3,4
1352,5071,3,4,4,5,4
752,5213,5,4,4,5,4
800,5031,2,4,3,2,3
394,5064,1,2,4,4,3
581,5278,5,5,2,5,4
1243,5394,3,4,2,4,3
809,5388,3,5,3,3,4
624,5353,3,4,3,4,4
1596,5309,5,5,5,4,5
363,5150,2,3,3,3,3
377,5094,1,4,3,3,3
1422,5200,5,5,4,5,5
1984,5492,5,3,2,3,3
1755,5146,4,5,5,4,4
354,5264,5,5,2,3,4
284,5205,5,5,2,4,4
1641,5405,5,4,1,5,4
1115,5025,2,5,5,2,4
811,5212,5,4,3,3,4
1038,5055,1,5,5,4,4
1031,5157,3,4,3,4,4
43,5357,4,3,3,4,4
945,5490,4,4,2,5,4
522,5119,2,5,4,4,4
1630,5102,4,5,4,4,4
1166,5102,3,5,4,4,4
1521,5078,3,5,3,5,4
623,5271,5,5,2,2,4
252,5290,5,4,1,4,4
841,5106,4,4,5,4,4
278,5199,5,5,3,5,4
968,5343,3,4,4,4,4
644,5270,5,4,3,4,4
1207,5080,3,5,3,2,3
437,5080,4,5,5,3,4
870,5062,1,3,3,3,2
1677,5377,5,3,3,4,4
304,5425,5,3,2,5,4
372,5079,2,5,4,5,4
1107,5367,3,3,3,4,3
1995,5194,5,5,2,5,4
1651,5042,2,3,5,4,4
2,5005,4,4,4,3,4
1120,5194,5,4,3,4,4
1334,5348,4,3,3,2,3
1043,5105,4,3,5,4,4
1311,5044,4,4,5,4,4
1707,5269,4,5,2,4,4
736,5292,5,5,2,4,4
525,5366,3,5,2,3,3
1703,5202,5,4,3,5,4
387,5173,3,3,3,2,3
1491,5407,5,3,2,5,4
1175,5361,5,4,4,5,4
1960,5368,4,2,3,3,3
790,5047,3,5,5,4,4
297,5223,5,5,3,5,4
198,5368,5,3,4,3,4
532,5362,4,5,4,3,4
1183,5286,5,4,1,2,3
704,5028,3,3,5,3,4
1104,5165,4,3,4,2,3
1405,5419,5,4,3,5,4
1819,5103,4,3,5,5,4
370,5303,4,4,5,5,4
1210,5036,3,5,5,3,4
1985,5398,4,5,4,4,4
289,5255,5,5,1,3,4
1764,5264,5,5,2,5,4
604,5444,3,3,1,4,3
416,5126,3,4,4,4,4
753,5347,3,3,4,5,4
1078,5047,1,5,5,5,4
1483,5279,5,5,2,5,4
1583,5031,2,5,5,4,4
1991,5094,1,5,4,4,4
1458,5195,5,5,3,5,4
258,5233,5,5,3,3,4
1179,5149,4,4,5,3,4
1712,5272,5,5,2,2,4
1602,5140,3,5,5,4,4
727,5196,5,5,3,5,4
372,5189,2,3,5,3,3
822,5351,4,3,3,4,4
93,5359,4,2,3,3,3
1005,5284,5,4,2,3,4
573,5378,3,4,4,2,3
1688,5004,3,5,3,4,4
1164,5322,4,2,4,4,4
1263,5023,2,3,3,4,3
99,5036,3,5,5,3,4
1115,5351,3,2,2,3,2
1671,5298,5,3,5,5,4
1993,5313,2,4,4,3,3
1709,5210,5,4,3,4,4
1986,5156,3,5,5,3,4
277,5246,4,3,2,3,3
1808,5067,4,5,5,3,4
1381,5470,4,3,4,5,4
807,5404,5,4,3,5,4
1032,5325,3,5,4,5,4
1856,5199,5,5,3,5,4
1579,5180,4,3,5,4,4
1019,5183,3,4,4,3,4
1296,5349,3,4,4,4,4
1629,5133,4,3,5,4,4
1661,5218,5,4,3,5,4
1633,5065,2,4,4,2,3
458,5054,2,5,5,3,4
1072,5244,5,5,2,4,4
1020,5085,2,5,4,4,4
857,5242,5,4,1,3,3
1048,5224,5,5,3,3,4
1465,5262,5,4,2,5,4
1359,5232,5,5,3,4,4
582,5050,3,5,3,4,4
259,5241,5,4,2,3,4
1072,5225,5,5,3,4,4
1136,5403,5,5,2,5,4
520,5006,4,4,4,5,4
777,5197,5,5,3,5,4
169,5380,4,4,3,3,4
1491,5350,4,3,3,2,3
1507,5360,4,5,3,3,4
468,5075,2,4,5,3,4
396,5392,4,3,3,3,3
499,5126,2,3,3,4,3
409,5047,2,5,4,4,4
5,5102,4,5,5,3,4
1482,5416,4,4,2,5,4
1524,5198,5,5,3,5,4
201,5285,5,5,2,5,4
1001,5080,4,5,4,2,4
830,5479,5,2,2,3,3
365,5337,3,4,4,3,4
1456,5031,3,5,5,3,4
1038,5361,4,3,4,4,4
1095,5172,5,4,4,4,4
167,5307,5,5,3,3,4
1594,5224,5,5,3,3,4
1439,5392,5,3,4,3,4
823,5296,5,5,2,4,4
135,5138,3,4,5,4,4
1400,5199,5,5,3,5,4
1871,5111,5,3,5,4,4
1135,5063,4,5,5,5,5
176,5183,2,5,4,4,4
1819,5164,3,5,5,3,4
657,5436,5,5,2,5,4
1214,5353,4,4,3,3,4
381,5268,5,5,2,3,4
990,5064,1,2,4,3,2
860,5129,3,4,4,4,4
1538,5194,5,5,4,5,5
1805,5052,4,5,5,5,5
878,5176,2,2,3,4,3
1659,5138,3,5,5,4,4
458,5123,2,3,5,4,4
950,5076,2,5,4,4,4
1764,5280,5,4,2,5,4
376,5124,4,5,5,2,4
1109,5203,5,5,3,5,4
157,5387,5,3,3,5,4
1764,5279,5,5,2,5,4
1895,5371,5,5,4,3,4
552,5255,5,5,1,2,3
1235,5216,5,5,2,3,4
381,5076,1,4,3,3,3
944,5307,5,5,4,4,4
743,5210,5,4,2,4,4
1612,5418,5,3,4,5,4
246,5257,5,4,2,4,4
1158,5240,5,4,2,3,4
616,5120,4,5,5,3,4
1103,5475,4,4,3,5,4
1318,5478,5,4,2,5,4
1617,5383,4,4,3,4,4
882,5272,5,5,2,2,4
883,5241,5,4,2,3,4
1073,5256,5,5,2,3,4
205,5221,5,4,3,3,4
1735,5039,3,5,5,3,4
11,5069,3,5,5,4,4
1827,5210,5,4,3,4,4
236,5296,4,4,2,3,3
452,5068,2,5,5,4,4
744,5497,4,3,3,5,4
530,5302,4,3,5,5,4
1832,5258,5,4,1,3,3
618,5196,5,4,3,5,4
1410,5474,3,3,2,3,3
1298,5121,3,4,5,4,4
1615,5381,3,4,3,5,4
403,5123,2,2,5,4,3
1356,5397,2,4,3,3,3
378,5025,1,5,5,2,3
1539,5039,2,5,5,4,4
190,5400,4,5,4,4,4
1495,5262,5,5,2,5,4
1865,5271,4,5,2,3,4
1215,5027,1,4,3,2,2
1190,5155,2,2,5,4,3
746,5474,4,3,2,4,3
641,5248,5,5,3,4,4
1670,5318,3,5,4,5,4
334,5425,5,2,2,5,4
329,5413,5,4,2,5,4
382,5477,4,3,2,4,3
355,5350,4,4,3,3,4
616,5373,2,2,3,3,2
720,5326,4,5,4,5,4
737,5360,4,4,2,2,3
196,5360,4,5,3,3,4
1198,5476,5,3,3,5,4
602,5377,4,3,3,4,4
586,5281,5,5,2,2,4
634,5279,5,5,2,4,4
1876,5411,5,4,2,5,4
282,5215,5,5,2,3,4
192,5320,5,4,4,5,4
923,5368,4,3,3,3,3
500,5490,3,3,3,5,4
403,5142,4,4,5,4,4
344,5410,5,4,2,5,4
385,5335,3,4,4,4,4
1005,5285,4,5,1,4,4
1450,5260,4,5,1,5,4
605,5342,3,3,4,3,3
1521,5461,4,3,2,4,3
172,5310,4,5,5,4,4
1193,5180,5,3,5,3,4
1429,5094,1,4,3,4,3
1993,5255,5,5,1,2,3
1031,5112,5,4,5,5,5
1528,5368,4,2,3,2,3
1449,5302,5,4,5,4,4
